"Adresse","Type de contenu","Code HTTP","Statut","Indexabilité","Statut d'indexabilité","Title 1","Longueur du Title 1","Largeur en pixels du Title 1","Meta Description 1","Longueur de la Meta Description 1","Largeur en pixels de la Meta Description 1","Meta Keywords 1","Longueur des Meta Keywords 1","H1-1","Longueur du H1-1","H1-2","Longueur du H1-2","H2-1","Longueur du H2-1","H2-2","Longueur du H2-2","Meta Robots 1","Balise X-Robots 1","Meta Refresh 1","Élément de lien en version canonique 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","Élément de lien amphtml","Taille (octets)","Transféré (octets)","Total transféré (en octets)","CO2 (mg)","Empreinte carbone","Nombre de mots","Nombre de phrases","Moyenne de mots par phrase","Score de lisibilité de Flesch","Lisibilité","Ratio texte","Crawl profondeur","Profondeur du dossier","Link Score","Liens entrants","Liens entrants uniques","Liens entrants JS uniques","% du total","Liens sortants","Liens sortants uniques","Liens sortants JS uniques","Liens sortants externes","Liens sortants externes uniques","Liens sortants JS externes uniques","Quasi-doublon le plus proche","Nombre de quasi-doublons","Erreurs d'orthographe","Erreurs de grammaire","Hachage","Temps de réponse","Last Modified","URL de redirection","Type de redirection","Cookies","Language","Version HTTP","Lien alternate mobile","Adresse sémantiquement similaire la plus proche","Score de similarité sémantique","Nbre sémantiquement similaires","Score de pertinence sémantique","Adresse codée en URL","Horodatage du crawl"
"https://thesee-datacenter.fr/","text/html; charset=UTF-8","200","OK","Indexable","","Thésée Datacenter – Datacenter Certifié Tier IV & HDS.","54","492","Découvrez Thésée Datacenter, certifié Tier IV & HDS. Sécurité, performance et souveraineté pour l’hébergement de vos données.","125","783","","0","","0","","0","","0","","0","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://thesee-datacenter.fr/","","","","","","193576","48428","48428","18,552","","210","71","2,958","46,719","Difficile","1,034","0","0","","114","28","0","100,000","33","18","0","7","7","0","","","","","a76d0fe706a879d4a2148c08242b682e","0,949","","","","","fr-FR","1.1","","","","","","https://thesee-datacenter.fr/","2026-05-08 16:20:12"
"https://thesee-datacenter.fr/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,077","Sat, 25 May 2024 14:12:58 GMT","","","","","1.1","","","","","","https://thesee-datacenter.fr/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1","2026-05-08 16:20:14"
"https://thesee-datacenter.fr/wp-content/plugins/gravityforms/legacy/css/formreset.min.css?ver=2.9.23","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","5","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,259","Thu, 27 Nov 2025 01:31:51 GMT","","","","","1.1","","","","","","https://thesee-datacenter.fr/wp-content/plugins/gravityforms/legacy/css/formreset.min.css?ver=2.9.23","2026-05-08 16:20:14"
"https://thesee-datacenter.fr/wp-content/uploads/2020/02/logo_2020-300x75.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","16925","16925","16925","6,484","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,228","Mon, 13 Sep 2021 22:59:26 GMT","","","","","1.1","","","","","","https://thesee-datacenter.fr/wp-content/uploads/2020/02/logo_2020-300x75.png","2026-05-08 16:20:14"
"https://thesee-datacenter.fr/wp-content/uploads/2020/02/icon_securite_ss.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","4239","4239","4239","1,624","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,239","Mon, 13 Sep 2021 22:59:26 GMT","","","","","1.1","","","","","","https://thesee-datacenter.fr/wp-content/uploads/2020/02/icon_securite_ss.png","2026-05-08 16:20:14"
"https://thesee-datacenter.fr/wp-content/uploads/2024/06/flag-fr.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","252","252","252","0,097","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,266","Tue, 18 Jun 2024 11:51:18 GMT","","","","","1.1","","","","","","https://thesee-datacenter.fr/wp-content/uploads/2024/06/flag-fr.png","2026-05-08 16:20:15"
"https://thesee-datacenter.fr/wp-content/uploads/2020/02/icon_services_ss.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","12861","12861","12861","4,927","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,278","Mon, 13 Sep 2021 22:59:26 GMT","","","","","1.1","","","","","","https://thesee-datacenter.fr/wp-content/uploads/2020/02/icon_services_ss.png","2026-05-08 16:20:15"
"https://thesee-datacenter.fr/wp-content/uploads/2020/02/icon_disponibilite_ss.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","13619","13619","13619","5,217","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,219","Mon, 13 Sep 2021 22:59:25 GMT","","","","","1.1","","","","","","https://thesee-datacenter.fr/wp-content/uploads/2020/02/icon_disponibilite_ss.png","2026-05-08 16:20:15"
"https://thesee-datacenter.fr/wp-content/plugins/sticky-menu-or-anything-on-scroll/assets/js/jq-sticky-anything.min.js?ver=2.1.1","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","5","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,248","Thu, 16 Apr 2026 01:31:57 GMT","","","","","1.1","","","","","","https://thesee-datacenter.fr/wp-content/plugins/sticky-menu-or-anything-on-scroll/assets/js/jq-sticky-anything.min.js?ver=2.1.1","2026-05-08 16:20:15"
"https://thesee-datacenter.fr/wp-includes/js/dist/dom-ready.min.js?ver=f77871ff7694fffea381","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","457","457","457","0,175","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,270","Sat, 25 May 2024 14:12:59 GMT","","","","","1.1","","","","","","https://thesee-datacenter.fr/wp-includes/js/dist/dom-ready.min.js?ver=f77871ff7694fffea381","2026-05-08 16:20:15"
"https://thesee-datacenter.fr/wp-content/uploads/2021/03/performance-nrj_1920.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","167383","167383","167383","64,121","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,251","Mon, 13 Sep 2021 22:59:26 GMT","","","","","1.1","","","","","","https://thesee-datacenter.fr/wp-content/uploads/2021/03/performance-nrj_1920.jpg","2026-05-08 16:20:15"
"https://thesee-datacenter.fr/en/","text/html; charset=UTF-8","200","OK","Indexable","","Thesee Datacenter","17","170","Datacenter Français de nouvelle génération certifié Tier IV: la sécurité et la souveraineté de vos données.","107","639","","0","","0","","0","","0","","0","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://thesee-datacenter.fr/en/","","","","","","170307","47049","47049","18,024","","229","73","3,137","40,362","Difficile","1,139","1","1","","84","28","0","100,000","26","19","0","9","9","0","","","","","cfa13e3033693057de970134ad181a8a","1,158","","","","","fr-FR","1.1","","","","","","https://thesee-datacenter.fr/en/","2026-05-08 16:20:14"
"https://thesee-datacenter.fr/home/","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","1","","16","16","0","57,140","0","0","0","0","0","0","","","","","","0,389","","https://thesee-datacenter.fr/","Redirection HTTP","","","1.1","","","","","","https://thesee-datacenter.fr/home/","2026-05-08 16:20:15"
"https://thesee-datacenter.fr/mentions-legales/","text/html; charset=UTF-8","200","OK","Indexable","","Mentions Légales | Thésée Datacenter France","43","409","Mentions légales du site Thésée Datacenter. Retrouvez toutes les informations légales, juridiques et de contact de l’éditeur.","125","753","","0","","0","","0","","0","","0","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://thesee-datacenter.fr/mentions-legales/","","","","","","170253","42512","42512","16,286","","248","58","4,276","70,819","Assez facile","1,218","1","1","","47","28","0","100,000","31","17","0","9","9","0","","","","","d4118b86a5a720e9bcbc327bfbfdd64","0,939","","","","","fr-FR","1.1","","","","","","https://thesee-datacenter.fr/mentions-legales/","2026-05-08 16:20:15"
"https://thesee-datacenter.fr/wp-content/uploads/2024/07/securite-2.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","136418","136418","136418","52,259","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,244","Tue, 30 Jul 2024 14:25:07 GMT","","","","","1.1","","","","","","https://thesee-datacenter.fr/wp-content/uploads/2024/07/securite-2.jpg","2026-05-08 16:20:15"
"https://thesee-datacenter.fr/data-center-certifie-hds","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","0","","19","19","0","67,860","0","0","0","0","0","0","","","","","","0,768","","https://thesee-datacenter.fr/data-center-certifie-hds/","Redirection HTTP","","","1.1","","","","","","https://thesee-datacenter.fr/data-center-certifie-hds","2026-05-08 16:20:15"
"https://thesee-datacenter.fr/wp-content/plugins/gwreadonly/css/gwreadonly.css?ver=1.9.29","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","140","140","140","0,054","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,099","Thu, 15 May 2025 01:32:35 GMT","","","","","1.1","","","","","","https://thesee-datacenter.fr/wp-content/plugins/gwreadonly/css/gwreadonly.css?ver=1.9.29","2026-05-08 16:20:16"
"https://thesee-datacenter.fr/wp-content/uploads/2020/02/logo_the╠üse╠üe_reserve.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","146346","146346","146346","56,062","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,084","Mon, 13 Sep 2021 22:59:25 GMT","","","","","1.1","","","","","","https://thesee-datacenter.fr/wp-content/uploads/2020/02/logo_the%E2%95%A0u%CC%88se%E2%95%A0u%CC%88e_reserve.png","2026-05-08 16:20:16"
