"Adresse","Type de contenu","Code HTTP","Statut","Crawl profondeur","Liens entrants"
"https://www.googletagmanager.com/ns.html?id=GTM-5KMWNZ2","text/html; charset=UTF-8","200","OK","1","0"
"https://www.meet-my-job.com/entreprises-impact/komut","text/html; charset=utf-8","200","OK","1","17184"
"https://support@lecomte-alpirando.be/","","301","Moved Permanently","2","6"
"http://aide/retours-echanges","","0","Échec de la recherche DNS","2","6"
"https://www.linkedin.com/company/komut-bikes/?viewAsMember=true","text/html; charset=utf-8","200","OK","2","0"
"https://komut.shipping-portal.com/","","301","Moved Permanently","2","6"
"https://www.youtube.com/embed/Fy5n22885qo?rel=0&autoplay=0","text/html; charset=utf-8","200","OK","2","0"
"https://www.youtube.com/embed/dMbcrCnriZI?rel=0&autoplay=0&controls=0","text/html; charset=utf-8","200","OK","2","0"
"http://+32/","","0","Échec de la recherche DNS","2","6"
"https://www.mollie.com/be-fr/","text/html","200","OK","2","6"
"https://b2bike.be/","text/html; charset=UTF-8","302","Found","2","6"
"https://www.facebook.com/komut.bike","text/html; charset=""utf-8""","200","OK","2","0"
"https://www.o2o.be/","text/html","302","Found","2","6"
"https://www.ubike.be/","text/html; charset=utf-8","200","OK","2","6"
"https://www.joule.be/","text/html; charset=utf-8","200","OK","2","6"
"https://www.cyclis.be/","text/html; charset=UTF-8","200","OK","2","6"
"https://www.lease-a-bike.be/","text/html; charset=utf-8","200","OK","2","6"
"https://www.instagram.com/komut.bike/","text/html; charset=""utf-8""","200","OK","2","0"
"https://privacy.google.com/businesses/adsservices/ ","text/html; charset=UTF-8","404","Not Found","2","6"
"http://www.visa.com/splisting/searchGrsp.do?companyNameCriteria=ingenico","text/html","301","Moved Permanently","2","6"
"https://support.cloudflare.com/hc/en-us/articles/200170156-Understanding-the-Cloudflare-Cookies","text/html; charset=UTF-8","403","Forbidden","2","6"
"https://www.mollie.com/fr/privacy","text/html","404","Not Found","2","6"
